rank,content_id,score,action,reason_code
1159,content_0478bd1b2fb4,0.71,refresh_review,stale_high_volume
1160,content_c09e49e87ab2,0.71,refresh_review,stale_high_volume
1161,content_306b690f0366,0.71,refresh_review,visibility_opportunity
1162,content_ec8c9af6479a,0.71,refresh_review,stale_high_volume
1163,content_179caec11499,0.71,refresh_review,visibility_opportunity
1164,content_c13bfe497aeb,0.71,refresh_review,visibility_opportunity
1165,content_e06a98b9b38b,0.71,refresh_review,stale_high_volume
1166,content_34ad541ab004,0.71,refresh_review,visibility_opportunity
1167,content_f43f7e2d9039,0.71,refresh_review,visibility_opportunity
1168,content_79bf59875d0e,0.71,refresh_review,visibility_opportunity
1169,content_63804e59025a,0.71,refresh_review,stale_high_volume
1170,content_147608c766c3,0.71,refresh_review,visibility_opportunity
1171,content_d225ec9f3d46,0.71,refresh_review,visibility_opportunity
1172,content_fd2d2b57f310,0.71,refresh_review,stale_high_volume
1173,content_8573adbc32cc,0.71,refresh_review,visibility_opportunity
1174,content_85cdc8c3c2f6,0.71,refresh_review,visibility_opportunity
1175,content_f45c1431686e,0.71,refresh_review,visibility_opportunity
1176,content_7cd3d321a3ad,0.71,refresh_review,visibility_opportunity
1177,content_ef77ee9f9266,0.71,refresh_review,visibility_opportunity
1178,content_bf69fff510ad,0.71,refresh_review,visibility_opportunity
1179,content_2e71ee6eebc0,0.71,refresh_review,stale_high_volume
1180,content_4117f561767d,0.71,refresh_review,visibility_opportunity
1181,content_c4ebfc5cead5,0.71,refresh_review,stale_high_volume
1182,content_ace1680995f5,0.71,refresh_review,stale_high_volume
1183,content_f89165bffc09,0.71,refresh_review,stale_high_volume
1184,content_b27db044b0e6,0.71,refresh_review,stale_high_volume
1185,content_5a2c8f6bafa5,0.71,refresh_review,visibility_opportunity
1186,content_43fb79265218,0.71,refresh_review,visibility_opportunity
1187,content_1cc2d0c15fc6,0.71,refresh_review,visibility_opportunity
1188,content_e8729b6fec38,0.71,refresh_review,stale_high_volume
1189,content_4d3620e6e834,0.71,refresh_review,stale_high_volume
1190,content_1725b2b2e126,0.71,refresh_review,visibility_opportunity
1191,content_99aeeed59c45,0.71,refresh_review,visibility_opportunity
1192,content_33b76f85ef76,0.705,refresh_review,visibility_opportunity
1193,content_96dc9018b2c9,0.705,refresh_review,visibility_opportunity
1194,content_c2d93e0c1e52,0.705,refresh_review,stale_high_volume
1195,content_b2a6bd1b302a,0.705,refresh_review,visibility_opportunity
1196,content_8b2001e96132,0.705,refresh_review,stale_high_volume
1197,content_08c809c7ef99,0.705,refresh_review,visibility_opportunity
1198,content_52a8a945cfc3,0.705,refresh_review,visibility_opportunity
1199,content_217ab13a19c2,0.705,refresh_review,visibility_opportunity
1200,content_01e6f180a032,0.705,refresh_review,stale_high_volume
1201,content_8ba781dafa55,0.705,refresh_review,stale_high_volume
1202,content_1338cdc6dd34,0.705,refresh_review,stale_high_volume
1203,content_bd09429b5300,0.705,refresh_review,visibility_opportunity
1204,content_2525189bc72e,0.705,refresh_review,visibility_opportunity
1205,content_1cae0767ba64,0.705,refresh_review,visibility_opportunity
1206,content_6b3e1ca20af7,0.705,refresh_review,visibility_opportunity
1207,content_67d4bd0f7151,0.705,refresh_review,visibility_opportunity
1208,content_982916749e6d,0.705,refresh_review,visibility_opportunity
1209,content_35de81fa684f,0.705,refresh_review,visibility_opportunity
1210,content_e5b7ee456c43,0.705,refresh_review,visibility_opportunity
1211,content_0a954f7270fd,0.705,refresh_review,visibility_opportunity
1212,content_0cacab840128,0.705,refresh_review,visibility_opportunity
1213,content_ecff98594133,0.705,refresh_review,visibility_opportunity
1214,content_378c51ef5313,0.705,refresh_review,visibility_opportunity
1215,content_a4e7c491c25f,0.705,refresh_review,stale_high_volume
1216,content_e09b5602ba42,0.705,refresh_review,stale_high_volume
1217,content_8066a5202ee5,0.705,refresh_review,visibility_opportunity
1218,content_c3e4231878b4,0.705,refresh_review,stale_high_volume
1219,content_d62bcceebda5,0.705,refresh_review,visibility_opportunity
1220,content_86ed40f760d2,0.705,refresh_review,visibility_opportunity
1221,content_64c9e22f23f7,0.705,refresh_review,visibility_opportunity
1222,content_91938c472d20,0.705,refresh_review,stale_high_volume
1223,content_86e1ddabc10a,0.705,refresh_review,visibility_opportunity
1224,content_9f3be5690b53,0.705,refresh_review,visibility_opportunity
1225,content_b707d8ef5fd3,0.705,refresh_review,stale_high_volume
1226,content_b257022a3f04,0.705,refresh_review,visibility_opportunity
1227,content_499076ef81ae,0.7,refresh_review,visibility_opportunity
1228,content_c3f6d634ff00,0.7,refresh_review,stale_high_volume
1229,content_d3a9e35e0751,0.7,refresh_review,visibility_opportunity
1230,content_885a25cd5e18,0.7,refresh_review,stale_high_volume
1231,content_e9225d7f8f18,0.7,refresh_review,stale_high_volume
1232,content_6264e171fb5f,0.7,refresh_review,visibility_opportunity
1233,content_f3cf1549338d,0.7,refresh_review,visibility_opportunity
1234,content_fd285d01fcef,0.7,refresh_review,visibility_opportunity
1235,content_837ee719f74b,0.7,refresh_review,visibility_opportunity
1236,content_3f8c2b409817,0.7,refresh_review,visibility_opportunity
1237,content_bc6ff35fa85b,0.7,refresh_review,visibility_opportunity
1238,content_85d021f0a213,0.7,refresh_review,stale_high_volume
1239,content_f799608fac33,0.7,refresh_review,stale_high_volume
1240,content_e3de4ddde194,0.7,refresh_review,visibility_opportunity
1241,content_c9718c5004f1,0.7,refresh_review,visibility_opportunity
1242,content_c9189c302ff1,0.7,refresh_review,stale_high_volume
1243,content_f9c40e2ab163,0.7,refresh_review,visibility_opportunity
1244,content_e4135f4031ea,0.7,refresh_review,visibility_opportunity
1245,content_d5423ad8c4d2,0.7,refresh_review,stale_high_volume
1246,content_96df9eee1651,0.7,refresh_review,visibility_opportunity
1247,content_24c504b57001,0.7,refresh_review,visibility_opportunity
1248,content_c6d0e031b456,0.7,refresh_review,visibility_opportunity
1249,content_68679a49bd03,0.7,refresh_review,visibility_opportunity
1250,content_8c4b5fce81d0,0.7,refresh_review,visibility_opportunity
1251,content_c256b122ab35,0.7,refresh_review,visibility_opportunity
1252,content_2ff48634c590,0.7,refresh_review,stale_high_volume
1253,content_d93380a7ba75,0.7,refresh_review,stale_high_volume
1254,content_d73c27ee5e68,0.7,refresh_review,stale_high_volume
1255,content_40f90a05c8c1,0.7,refresh_review,visibility_opportunity
1256,content_d1be24388003,0.7,refresh_review,stale_high_volume
1257,content_9154bca5c190,0.7,refresh_review,visibility_opportunity
1258,content_e23a1f53cac0,0.7,refresh_review,visibility_opportunity
1259,content_e02294474a4c,0.695,refresh_review,visibility_opportunity
1260,content_b1f52d762c14,0.695,refresh_review,visibility_opportunity
1261,content_53a574b8a7da,0.695,refresh_review,visibility_opportunity
1262,content_c64d980fa748,0.695,refresh_review,visibility_opportunity
1263,content_4b60f0aa0601,0.695,refresh_review,visibility_opportunity
1264,content_2ce3c50db023,0.695,refresh_review,visibility_opportunity
1265,content_11a4f985f14d,0.695,refresh_review,visibility_opportunity
1266,content_630f434b6951,0.695,refresh_review,stale_high_volume
1267,content_3135ae17abcf,0.695,refresh_review,visibility_opportunity
1268,content_d7270f426bd5,0.695,refresh_review,visibility_opportunity
1269,content_3d4f425c1828,0.695,refresh_review,stale_high_volume
1270,content_3a4099af9765,0.695,refresh_review,visibility_opportunity
1271,content_5a288ec6e8c2,0.695,refresh_review,stale_high_volume
1272,content_0f218ca2462a,0.695,refresh_review,visibility_opportunity
1273,content_77a1504fcf76,0.695,refresh_review,visibility_opportunity
1274,content_753b8b5e0b81,0.695,refresh_review,stale_high_volume
1275,content_236878619647,0.695,refresh_review,visibility_opportunity
1276,content_c79bfcc07824,0.695,refresh_review,stale_high_volume
1277,content_05029401b9b1,0.695,refresh_review,stale_high_volume
1278,content_58abc05dcae5,0.695,refresh_review,visibility_opportunity
1279,content_b5580fff8dcb,0.695,refresh_review,visibility_opportunity
1280,content_7b3b6c08c78c,0.695,refresh_review,stale_high_volume
1281,content_f61eed3c939b,0.695,refresh_review,visibility_opportunity
1282,content_8c50c8b76450,0.695,refresh_review,stale_high_volume
1283,content_038770d29101,0.695,refresh_review,visibility_opportunity
1284,content_0ea80678706d,0.695,refresh_review,visibility_opportunity
1285,content_e1e60f196c3f,0.695,refresh_review,visibility_opportunity
1286,content_2d08ccac3f63,0.695,refresh_review,visibility_opportunity
1287,content_5942b0ff812b,0.695,refresh_review,visibility_opportunity
1288,content_241d51cd233c,0.69,refresh_review,visibility_opportunity
1289,content_ea2dcd45a28c,0.69,refresh_review,visibility_opportunity
1290,content_e6aeb6995d0c,0.69,refresh_review,stale_high_volume
1291,content_15a4a8732401,0.69,refresh_review,visibility_opportunity
1292,content_e86e004502f7,0.69,refresh_review,visibility_opportunity
1293,content_3ca6b7126623,0.69,refresh_review,visibility_opportunity
1294,content_1742db057782,0.69,refresh_review,stale_high_volume
1295,content_0d64fda4cab6,0.69,refresh_review,stale_high_volume
1296,content_d4d0b65e5582,0.69,refresh_review,visibility_opportunity
1297,content_282a02583641,0.69,refresh_review,visibility_opportunity
1298,content_92944be62613,0.69,refresh_review,stale_high_volume
1299,content_41e79436cdff,0.69,refresh_review,stale_high_volume
1300,content_e2cee4291bee,0.69,refresh_review,visibility_opportunity
1301,content_bd5daccdde52,0.69,refresh_review,visibility_opportunity
1302,content_90a2b42a44c7,0.69,refresh_review,stale_high_volume
1303,content_39a104f6d921,0.69,refresh_review,visibility_opportunity
1304,content_46506cfa1b19,0.69,refresh_review,stale_high_volume
1305,content_73138e49f25d,0.69,refresh_review,visibility_opportunity
1306,content_105301075b9a,0.69,refresh_review,stale_high_volume
1307,content_ee6ee1010d56,0.69,refresh_review,visibility_opportunity
1308,content_55a06edcc229,0.69,refresh_review,visibility_opportunity
1309,content_10a54e15750b,0.69,refresh_review,visibility_opportunity
1310,content_e1bf08881dc6,0.69,refresh_review,visibility_opportunity
1311,content_ff7519d55881,0.69,refresh_review,visibility_opportunity
1312,content_1520bae94c77,0.69,refresh_review,visibility_opportunity
1313,content_18d02da422e6,0.69,refresh_review,visibility_opportunity
1314,content_5bfda3888862,0.69,refresh_review,visibility_opportunity
1315,content_d5a9fc0e9ea6,0.69,refresh_review,visibility_opportunity
1316,content_ce5fb58068f4,0.69,refresh_review,visibility_opportunity
1317,content_4c545c8cd9aa,0.69,refresh_review,visibility_opportunity
1318,content_a6280c3cc1ab,0.69,refresh_review,visibility_opportunity
1319,content_3f330598d1a6,0.69,refresh_review,visibility_opportunity
1320,content_5015acf50293,0.69,refresh_review,visibility_opportunity
1321,content_e1c9c3cb2e16,0.69,refresh_review,visibility_opportunity
1322,content_df1e8cee858c,0.685,refresh_review,visibility_opportunity
1323,content_cb04f30ff3a1,0.685,refresh_review,visibility_opportunity
1324,content_083bac35aa08,0.685,refresh_review,visibility_opportunity
1325,content_f7dee1b3c0b1,0.685,refresh_review,visibility_opportunity
1326,content_96bfb39cfdf8,0.685,refresh_review,stale_high_volume
1327,content_51c40ca43b1b,0.685,refresh_review,visibility_opportunity
1328,content_8c19996aa890,0.685,refresh_review,stale_high_volume
1329,content_933e7954d22e,0.685,refresh_review,visibility_opportunity
1330,content_03cbe5e8fb64,0.685,refresh_review,visibility_opportunity
1331,content_94bfb13f7c09,0.685,refresh_review,visibility_opportunity
1332,content_09f654d4117a,0.685,refresh_review,visibility_opportunity
1333,content_1ec9f9f698a6,0.685,refresh_review,visibility_opportunity
1334,content_184d181a6127,0.685,refresh_review,visibility_opportunity
1335,content_3f137ad7e218,0.685,refresh_review,visibility_opportunity
1336,content_9ae5157e9941,0.685,refresh_review,stale_high_volume
1337,content_c149dfab5d24,0.685,refresh_review,visibility_opportunity
1338,content_a35029d5d818,0.685,refresh_review,visibility_opportunity
1339,content_ec065688f94e,0.685,refresh_review,stale_high_volume
1340,content_925d5c673b05,0.685,refresh_review,visibility_opportunity
1341,content_70410e39532b,0.685,refresh_review,visibility_opportunity
1342,content_73eaf5c97fef,0.685,refresh_review,visibility_opportunity
1343,content_d7344dbc6ad1,0.685,refresh_review,stale_high_volume
1344,content_c98a488df236,0.685,refresh_review,stale_high_volume
1345,content_fd1c9be3a841,0.685,refresh_review,visibility_opportunity
1346,content_f104e59fa27b,0.685,refresh_review,stale_high_volume
1347,content_797cb8b2c397,0.685,refresh_review,stale_high_volume
1348,content_b774a3d92c71,0.685,refresh_review,visibility_opportunity
1349,content_96f71db7aa78,0.685,refresh_review,visibility_opportunity
1350,content_7bb178f70036,0.685,refresh_review,visibility_opportunity
1351,content_b430766c20c5,0.685,refresh_review,visibility_opportunity
1352,content_722d8cd002d3,0.685,refresh_review,visibility_opportunity
1353,content_8094eccaeb0a,0.685,refresh_review,visibility_opportunity
1354,content_01dd96037a80,0.685,refresh_review,visibility_opportunity
1355,content_0628102f4044,0.685,refresh_review,visibility_opportunity
1356,content_5252d63d75fc,0.685,refresh_review,visibility_opportunity
1357,content_1a46f575e474,0.685,refresh_review,visibility_opportunity
1358,content_1bf0002f60cc,0.685,refresh_review,stale_high_volume
1359,content_5e2a1d78391f,0.685,refresh_review,visibility_opportunity
1360,content_b3152ebe9e7e,0.685,refresh_review,stale_high_volume
1361,content_e31bcb95fda5,0.685,refresh_review,visibility_opportunity
1362,content_dc3c683bebb6,0.685,refresh_review,visibility_opportunity
1363,content_52a0cf81179f,0.68,refresh_review,stale_high_volume
1364,content_b0d2cb4e73a0,0.68,refresh_review,visibility_opportunity
1365,content_dcdffbdd5995,0.68,refresh_review,stale_high_volume
1366,content_a461c32f5504,0.68,refresh_review,visibility_opportunity
1367,content_77706e5871dd,0.68,refresh_review,visibility_opportunity
1368,content_89bb2df725d0,0.68,refresh_review,visibility_opportunity
1369,content_ab5c80e503da,0.68,refresh_review,stale_high_volume
1370,content_4fdcfe417b36,0.68,refresh_review,stale_high_volume
1371,content_2bc3b7c8b3d9,0.68,refresh_review,visibility_opportunity
1372,content_7205560591f9,0.68,refresh_review,stale_high_volume
1373,content_f40ee3f7157f,0.68,refresh_review,visibility_opportunity
1374,content_3787d07e1b9a,0.68,refresh_review,visibility_opportunity
1375,content_fca1bf3940c0,0.68,refresh_review,stale_high_volume
1376,content_c63e0af4b14a,0.68,refresh_review,visibility_opportunity
1377,content_14adfd402445,0.68,refresh_review,visibility_opportunity
1378,content_c1236dadfa71,0.68,refresh_review,stale_high_volume
1379,content_a7c9a38eb5f2,0.68,refresh_review,visibility_opportunity
1380,content_0d8c3d947522,0.68,refresh_review,visibility_opportunity
1381,content_5734a4695671,0.68,refresh_review,visibility_opportunity
1382,content_95cf24054018,0.68,refresh_review,visibility_opportunity
1383,content_f6037d96b81a,0.68,refresh_review,visibility_opportunity
1384,content_035b17df40a9,0.68,refresh_review,visibility_opportunity
1385,content_1fc27b966881,0.68,refresh_review,stale_high_volume
1386,content_fe90912d614c,0.68,refresh_review,stale_high_volume
1387,content_edae52c77f71,0.68,refresh_review,visibility_opportunity
1388,content_10acb87b3040,0.68,refresh_review,stale_high_volume
1389,content_2dc625dcdf98,0.68,refresh_review,stale_high_volume
1390,content_6674ae339044,0.68,refresh_review,visibility_opportunity
